order_id,customer_id,product_id,order_date,amount,status
3411,467.0,34.0,2026-07-03 09:30:30,714.37,refunded
4677,74.0,50.0,2024-07-11 09:30:30,593.58,
2014,,55.0,2026-05-21 09:30:30,196.07,cancelled
3516,334.0,97.0,2026-07-10 09:30:30,645.37,
3074,473.0,31.0,2026-06-15 09:30:30,102.55,completed
4907,244.0,1.0,2026-05-24 09:30:30,608.08,pending
4199,461.0,1.0,2026-05-01 09:30:30,864.66,cancelled
4546,162.0,55.0,2026-05-09 09:30:30,810.87,cancelled
3588,171.0,6.0,2026-07-02 09:30:30,45.17,cancelled
161,152.0,42.0,2026-06-25 09:30:30,99.23,pending
3359,496.0,45.0,2026-04-13 09:30:30,848.4,completed
81,178.0,69.0,2026-04-30 09:30:30,784.81,cancelled
3121,9.0,99.0,2026-04-23 09:30:30,361.53,pending
4144,403.0,81.0,2026-07-03 09:30:30,632.06,cancelled
4154,46.0,43.0,2026-07-08 09:30:30,116.0,completed
3134,151.0,25.0,2026-05-03 09:30:30,686.35,completed
3794,132.0,,2026-06-13 09:30:30,314.32,completed
581,103.0,83.0,2026-05-23 09:30:30,145.86,pending
2382,15.0,80.0,2026-05-20 09:30:30,196.99,pending
2745,193.0,71.0,2026-06-01 09:30:30,833.49,refunded
2546,20.0,52.0,2026-04-29 09:30:30,864.78,completed
1162,316.0,,2026-05-09 09:30:30,599.03,pending
2013,187.0,50.0,2026-06-25 09:30:30,226.6,pending
1620,81.0,36.0,2026-06-11 09:30:30,886.69,cancelled
2140,95.0,85.0,2026-06-13 09:30:30,213.67,completed
1994,36.0,61.0,2026-05-29 09:30:30,648.33,refunded
4151,220.0,56.0,2026-07-10 09:30:30,502.78,pending
4248,378.0,42.0,2026-06-17 09:30:30,684.99,refunded
3578,383.0,6.0,2026-06-18 09:30:30,433.13,pending
492,179.0,12.0,2026-07-07 09:30:30,455.24,completed
1150,459.0,14.0,2026-06-03 09:30:30,698.92,refunded
4175,142.0,76.0,2026-07-03 09:30:30,532.95,completed
2342,218.0,69.0,2026-06-27 09:30:30,787.64,completed
4126,223.0,16.0,2026-04-15 09:30:30,226.93,pending
1862,,55.0,2026-07-06 09:30:30,608.46,
2653,98.0,73.0,2026-06-10 09:30:30,224.79,cancelled
3803,,67.0,2026-05-11 09:30:30,333.56,pending
1038,239.0,81.0,2026-07-11 09:30:30,127.03,pending
3096,298.0,92.0,2026-05-22 09:30:30,910.24,completed
404,287.0,28.0,2026-04-27 09:30:30,727.06,pending
1461,276.0,43.0,2026-06-03 09:30:30,93.44,pending
4609,348.0,42.0,2026-05-22 09:30:30,34.26,refunded
4219,451.0,98.0,2026-07-09 09:30:30,821.98,refunded
3938,406.0,78.0,2026-06-04 09:30:30,322.88,
4113,,92.0,2026-06-06 09:30:30,437.38,pending
3305,414.0,14.0,2026-06-19 09:30:30,710.49,pending
969,412.0,57.0,2026-05-28 09:30:30,,pending
3717,,,2026-06-07 09:30:30,845.7,completed
1896,5.0,46.0,2026-06-30 09:30:30,944.07,refunded
3127,73.0,90.0,2026-06-22 09:30:30,676.27,cancelled
2944,433.0,29.0,2026-06-23 09:30:30,559.46,refunded
925,307.0,71.0,2026-06-06 09:30:30,868.99,completed
4536,323.0,72.0,2026-06-26 09:30:30,561.86,refunded
2300,147.0,23.0,2026-07-05 09:30:30,385.52,pending
724,423.0,25.0,2026-05-22 09:30:30,223.43,completed
3250,226.0,12.0,2026-07-07 09:30:30,698.33,pending
2903,393.0,,2026-05-31 09:30:30,856.85,completed
111,441.0,59.0,2026-04-12 09:30:30,289.89,pending
1789,370.0,24.0,2026-07-11 09:30:30,356.22,cancelled
731,,38.0,2026-05-22 09:30:30,963.96,pending
629,,71.0,2026-06-30 09:30:30,394.22,cancelled
264,,80.0,2026-06-11 09:30:30,425.63,
3637,8.0,,2026-05-07 09:30:30,260.74,completed
4917,407.0,100.0,2024-07-11 09:30:30,10.47,
3310,45.0,86.0,2026-05-21 09:30:30,523.49,pending
2040,380.0,90.0,2026-07-08 09:30:30,251.92,cancelled
1233,,83.0,2026-06-30 09:30:30,333.1,
2971,243.0,84.0,2026-04-12 09:30:30,217.67,cancelled
1001,497.0,2.0,2026-07-07 09:30:30,414.5,refunded
863,7.0,87.0,2026-06-01 09:30:30,692.32,refunded
4653,469.0,88.0,2026-04-18 09:30:30,966.94,cancelled
3120,211.0,78.0,2026-05-20 09:30:30,215.84,refunded
4776,119.0,46.0,2026-04-23 09:30:30,477.18,
4043,105.0,43.0,2026-05-31 09:30:30,638.26,cancelled
556,378.0,94.0,2026-04-18 09:30:30,382.51,
275,23.0,,2026-07-07 09:30:30,300.51,cancelled
4013,94.0,93.0,2026-05-06 09:30:30,113.76,completed
3374,403.0,40.0,2026-05-25 09:30:30,428.96,completed
2189,164.0,97.0,2026-06-05 09:30:30,329.57,pending
2585,49.0,52.0,2026-06-26 09:30:30,338.47,refunded
3270,482.0,65.0,2026-06-13 09:30:30,861.85,refunded
4117,381.0,92.0,2026-06-10 09:30:30,,refunded
2744,283.0,62.0,2026-07-05 09:30:30,869.06,
1624,260.0,6.0,2026-06-20 09:30:30,260.24,completed
3979,118.0,98.0,2026-06-02 09:30:30,276.55,pending
3159,479.0,5.0,2026-07-02 09:30:30,101.3,pending
1455,19.0,85.0,2026-07-04 09:30:30,399.33,completed
344,143.0,72.0,2026-06-17 09:30:30,957.76,pending
3881,436.0,20.0,2026-04-20 09:30:30,92.87,
3540,343.0,50.0,2026-05-17 09:30:30,972.72,cancelled
53,412.0,90.0,2026-05-18 09:30:30,226.65,refunded
4664,304.0,68.0,2024-07-11 09:30:30,320.74,completed
2953,408.0,95.0,2026-06-29 09:30:30,91.27,pending
848,235.0,88.0,2026-05-29 09:30:30,961.63,completed
4636,328.0,82.0,2026-04-29 09:30:30,,cancelled
1102,374.0,94.0,2026-04-14 09:30:30,,cancelled
3978,48.0,34.0,2026-05-26 09:30:30,315.43,refunded
3379,413.0,95.0,2026-07-07 09:30:30,215.15,pending
4431,192.0,28.0,2026-06-21 09:30:30,661.05,completed
1820,381.0,,2026-06-28 09:30:30,139.18,completed
4380,,50.0,2026-04-19 09:30:30,842.85,cancelled
1663,442.0,62.0,2026-04-21 09:30:30,209.39,cancelled
1578,92.0,42.0,2026-05-09 09:30:30,523.7,refunded
2923,445.0,62.0,2026-07-06 09:30:30,934.64,cancelled
2714,112.0,13.0,2026-04-27 09:30:30,946.58,refunded
633,336.0,63.0,2026-05-20 09:30:30,271.5,refunded
1935,,17.0,2026-05-15 09:30:30,,completed
62,278.0,60.0,2026-05-19 09:30:30,413.52,completed
3185,204.0,82.0,2026-05-01 09:30:30,478.25,refunded
4595,224.0,,2026-05-19 09:30:30,777.33,pending
2103,293.0,,2026-06-17 09:30:30,834.08,cancelled
3692,499.0,24.0,2026-06-05 09:30:30,947.76,completed
646,305.0,58.0,2026-06-11 09:30:30,378.74,refunded
2957,,,2026-07-06 09:30:30,,completed
3740,425.0,26.0,2026-05-08 09:30:30,808.86,completed
3217,461.0,22.0,2026-06-15 09:30:30,,completed
102,130.0,62.0,2026-06-18 09:30:30,965.84,completed
3380,142.0,98.0,2026-06-29 09:30:30,454.83,refunded
2209,315.0,,2026-05-19 09:30:30,691.1,pending
965,377.0,68.0,2026-05-01 09:30:30,619.84,pending
2182,423.0,44.0,2026-06-26 09:30:30,343.44,completed
899,367.0,95.0,2026-05-22 09:30:30,257.4,refunded
3850,,12.0,2026-06-18 09:30:30,108.73,completed
1658,446.0,63.0,2026-04-22 09:30:30,15.98,pending
198,182.0,,2026-04-17 09:30:30,131.01,completed
759,229.0,63.0,2026-05-07 09:30:30,804.79,cancelled
4056,62.0,14.0,2026-05-02 09:30:30,960.26,cancelled
525,97.0,96.0,2026-05-06 09:30:30,610.86,cancelled
3575,31.0,45.0,2026-07-11 09:30:30,486.66,completed
317,63.0,35.0,2026-06-01 09:30:30,249.32,pending
2876,380.0,,2026-06-21 09:30:30,100.27,
4888,283.0,,2026-06-03 09:30:30,591.87,
3110,44.0,70.0,2026-06-04 09:30:30,,refunded
2754,350.0,72.0,2026-06-11 09:30:30,65.95,completed
2740,398.0,19.0,2026-07-01 09:30:30,374.95,refunded
3052,394.0,2.0,2026-06-06 09:30:30,185.29,completed
1531,233.0,1.0,2026-04-15 09:30:30,564.51,completed
300,34.0,40.0,2026-04-24 09:30:30,885.4,refunded
4187,54.0,81.0,2026-07-06 09:30:30,782.87,
2183,472.0,46.0,2026-07-06 09:30:30,83.02,refunded
756,124.0,83.0,2026-04-17 09:30:30,352.55,pending
1050,364.0,5.0,2026-04-12 09:30:30,859.24,refunded
721,425.0,82.0,2026-07-11 09:30:30,347.94,
3354,92.0,59.0,2026-05-04 09:30:30,23.27,completed
773,469.0,94.0,2026-06-03 09:30:30,680.52,completed
851,128.0,37.0,2026-04-13 09:30:30,833.86,refunded
985,321.0,39.0,2026-04-15 09:30:30,,cancelled
2297,303.0,81.0,2026-06-30 09:30:30,193.8,pending
4019,218.0,55.0,2026-06-23 09:30:30,564.67,pending
1675,357.0,8.0,2026-04-21 09:30:30,691.6,refunded
1713,467.0,,2026-04-20 09:30:30,349.79,refunded
2095,,5.0,2026-07-04 09:30:30,615.78,refunded
1242,46.0,1.0,2026-04-27 09:30:30,758.55,cancelled
4238,194.0,88.0,2026-05-15 09:30:30,656.18,
4649,330.0,47.0,2026-05-18 09:30:30,40.82,refunded
648,26.0,21.0,2026-06-05 09:30:30,37.18,pending
497,348.0,13.0,2026-05-07 09:30:30,985.63,refunded
3345,59.0,19.0,2026-06-30 09:30:30,612.61,completed
991,362.0,68.0,2026-06-24 09:30:30,315.91,
2202,457.0,,2026-04-12 09:30:30,691.06,completed
3440,357.0,65.0,2026-05-04 09:30:30,406.13,completed
125,1.0,85.0,2026-05-07 09:30:30,826.68,refunded
1888,,51.0,2026-05-21 09:30:30,622.85,completed
2552,89.0,64.0,2026-05-28 09:30:30,783.16,cancelled
1703,379.0,79.0,2026-04-25 09:30:30,489.69,cancelled
1955,224.0,30.0,2026-06-01 09:30:30,522.1,pending
4196,104.0,87.0,2026-06-22 09:30:30,138.48,refunded
4193,242.0,18.0,2024-07-11 09:30:30,747.23,completed
1542,456.0,89.0,2026-07-07 09:30:30,383.62,pending
4994,277.0,9.0,2026-06-09 09:30:30,362.97,cancelled
619,329.0,70.0,2026-04-18 09:30:30,272.35,pending
3296,453.0,15.0,2026-04-20 09:30:30,878.6,cancelled
1138,56.0,19.0,2026-06-19 09:30:30,649.03,refunded
1137,476.0,26.0,2026-05-16 09:30:30,78.7,refunded
1215,278.0,17.0,2026-05-19 09:30:30,969.88,cancelled
869,196.0,26.0,2024-07-11 09:30:30,437.9,pending
561,67.0,31.0,2026-05-17 09:30:30,665.82,
4760,164.0,95.0,2026-06-01 09:30:30,84.63,pending
1517,285.0,90.0,2026-04-16 09:30:30,181.8,
1855,80.0,32.0,2026-06-02 09:30:30,338.44,cancelled
279,198.0,44.0,2026-05-16 09:30:30,,refunded
2512,439.0,,2026-04-18 09:30:30,105.54,cancelled
3712,349.0,,2026-06-28 09:30:30,961.44,completed
3655,193.0,78.0,2026-07-03 09:30:30,552.01,refunded
4553,454.0,16.0,2026-05-18 09:30:30,336.8,pending
4327,327.0,41.0,2026-06-14 09:30:30,863.64,completed
2265,53.0,94.0,2026-07-02 09:30:30,596.71,cancelled
3024,299.0,11.0,2026-06-18 09:30:30,580.65,completed
1763,75.0,29.0,2026-05-30 09:30:30,780.29,completed
3339,294.0,42.0,2026-04-29 09:30:30,856.63,refunded
3594,477.0,70.0,2026-06-09 09:30:30,892.09,pending
2803,97.0,92.0,2026-04-14 09:30:30,896.28,completed
1004,219.0,52.0,2026-05-14 09:30:30,888.71,refunded
4517,216.0,63.0,2026-06-10 09:30:30,580.81,
3094,356.0,17.0,2026-04-28 09:30:30,124.19,pending
3586,407.0,93.0,2026-06-30 09:30:30,959.74,pending
3327,296.0,100.0,2026-06-08 09:30:30,866.78,completed
3254,237.0,,2026-04-22 09:30:30,667.06,refunded
3378,285.0,8.0,2026-07-11 09:30:30,119.45,completed
1784,128.0,70.0,2026-05-29 09:30:30,914.9,cancelled
4106,46.0,73.0,2026-04-18 09:30:30,561.92,completed
3470,498.0,,2026-06-24 09:30:30,305.73,pending
4136,472.0,18.0,2026-04-14 09:30:30,511.93,refunded
417,,7.0,2026-07-02 09:30:30,945.74,
4231,32.0,28.0,2026-05-11 09:30:30,667.93,refunded
3262,138.0,33.0,2026-05-29 09:30:30,853.96,refunded
1445,323.0,16.0,2026-05-08 09:30:30,114.36,cancelled
3628,292.0,37.0,2026-06-14 09:30:30,665.59,cancelled
370,470.0,38.0,2026-04-14 09:30:30,,pending
916,142.0,75.0,2026-07-10 09:30:30,175.69,
1160,464.0,40.0,2026-06-19 09:30:30,636.33,
4234,93.0,50.0,2026-04-12 09:30:30,464.43,pending
1905,311.0,10.0,2026-06-15 09:30:30,997.04,refunded
4256,85.0,8.0,2026-05-10 09:30:30,115.54,pending
2543,303.0,83.0,2026-07-06 09:30:30,605.65,completed
1811,32.0,66.0,2026-05-29 09:30:30,,completed
3233,385.0,58.0,2026-05-29 09:30:30,236.62,refunded
2394,274.0,92.0,2026-04-25 09:30:30,650.62,refunded
4733,183.0,75.0,2026-04-24 09:30:30,637.37,pending
80,436.0,88.0,2026-04-13 09:30:30,774.76,completed
2670,76.0,57.0,2026-06-27 09:30:30,667.23,completed
2660,401.0,,2026-04-20 09:30:30,407.86,refunded
4573,475.0,57.0,2026-05-23 09:30:30,67.0,refunded
996,95.0,4.0,2026-06-17 09:30:30,115.7,cancelled
584,14.0,41.0,2026-05-23 09:30:30,277.73,pending
3219,343.0,41.0,2026-06-11 09:30:30,826.92,refunded
3161,406.0,44.0,2026-04-22 09:30:30,31.04,refunded
1503,284.0,53.0,2026-07-04 09:30:30,325.15,refunded
1413,447.0,24.0,2026-05-29 09:30:30,967.05,pending
3008,207.0,28.0,2026-05-07 09:30:30,778.1,pending
1782,430.0,18.0,2026-06-19 09:30:30,84.37,
2181,357.0,72.0,2026-05-27 09:30:30,136.18,cancelled
3952,460.0,38.0,2026-05-03 09:30:30,668.32,refunded
4076,270.0,56.0,2026-06-17 09:30:30,312.42,refunded
1484,71.0,65.0,2026-04-25 09:30:30,,refunded
3494,499.0,82.0,2026-05-13 09:30:30,558.57,
4920,429.0,32.0,2026-05-16 09:30:30,736.58,completed
1109,297.0,22.0,2026-07-04 09:30:30,633.01,completed
2616,338.0,43.0,2026-07-11 09:30:30,,
1841,445.0,100.0,2026-07-09 09:30:30,542.01,completed
1388,455.0,43.0,2026-05-09 09:30:30,680.14,cancelled
4679,472.0,6.0,2026-04-25 09:30:30,903.1,cancelled
2145,291.0,99.0,2026-05-18 09:30:30,576.88,
2144,284.0,50.0,2024-07-11 09:30:30,80932.0,refunded
765,286.0,10.0,2026-06-19 09:30:30,796.27,pending
854,98.0,64.0,2026-04-15 09:30:30,930.95,pending
4102,208.0,97.0,2026-05-17 09:30:30,545.09,refunded
2772,128.0,10.0,2026-04-17 09:30:30,858.79,completed
4848,,,2026-05-26 09:30:30,780.51,refunded
1362,291.0,16.0,2026-05-25 09:30:30,178.42,refunded
244,110.0,44.0,2026-06-02 09:30:30,188.46,pending
3491,39.0,19.0,2026-04-21 09:30:30,813.87,pending
2701,112.0,55.0,2024-07-11 09:30:30,644.19,cancelled
2157,284.0,92.0,2026-04-28 09:30:30,324.16,completed
1377,66.0,64.0,2026-06-27 09:30:30,320.14,cancelled
1415,203.0,15.0,2026-05-04 09:30:30,27.74,
4731,251.0,97.0,2026-05-02 09:30:30,389.89,
4137,148.0,,2026-04-26 09:30:30,923.22,refunded
2773,318.0,7.0,2026-07-11 09:30:30,,
4031,261.0,93.0,2026-06-14 09:30:30,693.31,refunded
3771,95.0,17.0,2026-04-25 09:30:30,985.24,refunded
4430,383.0,38.0,2026-06-19 09:30:30,20.84,cancelled
678,116.0,89.0,2026-04-22 09:30:30,736.27,cancelled
1950,408.0,,2026-06-02 09:30:30,840.1,completed
2460,17.0,65.0,2026-04-30 09:30:30,442.83,refunded
379,414.0,,2026-05-01 09:30:30,467.75,refunded
1518,449.0,84.0,2026-05-04 09:30:30,90.34,completed
3515,231.0,91.0,2026-04-25 09:30:30,623.35,completed
233,165.0,78.0,2026-04-29 09:30:30,655.32,pending
3184,287.0,8.0,2026-05-17 09:30:30,410.17,completed
834,223.0,12.0,2026-05-12 09:30:30,926.6,cancelled
1077,123.0,80.0,2026-05-21 09:30:30,594.63,pending
3579,292.0,,2026-05-16 09:30:30,62.71,completed
550,24.0,52.0,2026-06-13 09:30:30,806.29,refunded
729,337.0,77.0,2026-06-25 09:30:30,,
484,,41.0,2026-05-10 09:30:30,295.95,completed
285,406.0,8.0,2026-06-06 09:30:30,643.07,refunded
2575,34.0,22.0,2026-05-09 09:30:30,595.15,
1493,311.0,,2026-07-01 09:30:30,808.85,completed
418,119.0,9.0,2026-06-24 09:30:30,844.12,
2413,256.0,59.0,2026-04-19 09:30:30,204.97,completed
2916,384.0,18.0,2026-04-27 09:30:30,,refunded
621,135.0,29.0,2026-06-08 09:30:30,445.34,
3103,325.0,70.0,2026-07-02 09:30:30,427.9,cancelled
1902,335.0,19.0,2026-06-14 09:30:30,809.4,cancelled
2574,,7.0,2026-05-13 09:30:30,276.44,refunded
3082,102.0,17.0,2026-06-16 09:30:30,829.0,refunded
594,91.0,42.0,2026-06-25 09:30:30,347.35,completed
689,71.0,54.0,2026-04-23 09:30:30,609.58,completed
4232,117.0,68.0,2026-06-01 09:30:30,313.83,pending
3550,,85.0,2026-05-12 09:30:30,533.85,completed
1688,57.0,58.0,2026-06-18 09:30:30,507.59,pending
1929,275.0,89.0,2026-05-19 09:30:30,486.81,refunded
3772,236.0,44.0,2026-04-16 09:30:30,766.99,refunded
911,18.0,26.0,2026-05-16 09:30:30,,completed
1398,377.0,40.0,2026-05-10 09:30:30,803.09,pending
4457,149.0,39.0,2026-07-11 09:30:30,897.84,refunded
3348,,7.0,2026-05-13 09:30:30,755.13,completed
2730,320.0,42.0,2026-05-23 09:30:30,752.69,refunded
362,235.0,83.0,2026-05-30 09:30:30,170.87,pending
816,259.0,88.0,2026-05-06 09:30:30,861.0,pending
1216,331.0,3.0,2026-05-19 09:30:30,449.42,pending
4045,280.0,1.0,2026-06-17 09:30:30,,refunded
3785,379.0,50.0,2026-06-16 09:30:30,47.26,
4485,471.0,89.0,2026-05-12 09:30:30,633.58,cancelled
3519,398.0,20.0,2026-04-27 09:30:30,532.42,
4838,122.0,11.0,2026-07-05 09:30:30,,pending
3435,,40.0,2026-07-08 09:30:30,272.99,completed
1003,225.0,79.0,2026-06-19 09:30:30,927.83,cancelled
358,19.0,51.0,2026-06-19 09:30:30,934.58,
763,37.0,96.0,2026-04-20 09:30:30,818.59,completed
1532,209.0,36.0,2026-05-31 09:30:30,438.22,refunded
3329,226.0,9.0,2026-06-18 09:30:30,575.33,completed
4446,,78.0,2026-07-05 09:30:30,951.8,refunded
4997,,85.0,2026-06-05 09:30:30,167.63,completed
2874,122.0,20.0,2026-05-02 09:30:30,360.02,cancelled
3598,318.0,43.0,2026-05-22 09:30:30,366.51,
4857,4.0,61.0,2026-06-24 09:30:30,540.94,
988,348.0,79.0,2026-05-24 09:30:30,525.51,refunded
4900,74.0,80.0,2026-06-14 09:30:30,229.41,cancelled
3361,299.0,64.0,2026-06-25 09:30:30,781.43,
3130,54.0,40.0,2026-05-05 09:30:30,436.58,
1960,184.0,24.0,2026-04-21 09:30:30,635.19,pending
420,4.0,69.0,2026-04-18 09:30:30,,refunded
3204,311.0,10.0,2026-07-01 09:30:30,300.1,completed
2762,262.0,50.0,2026-06-07 09:30:30,560.7,pending
4610,,73.0,2026-04-15 09:30:30,449.38,pending
2477,,26.0,2026-07-05 09:30:30,452.34,refunded
3818,136.0,53.0,2026-05-14 09:30:30,299.83,completed
1607,120.0,38.0,2026-05-23 09:30:30,290.98,completed
4160,199.0,45.0,2026-05-19 09:30:30,706.56,
112,321.0,76.0,2024-07-11 09:30:30,789.95,refunded
1397,335.0,20.0,2026-04-20 09:30:30,755.03,cancelled
2096,431.0,4.0,2026-05-25 09:30:30,610.47,
4300,8.0,50.0,2026-06-21 09:30:30,74.91,cancelled
4025,,16.0,2026-04-20 09:30:30,,refunded
4849,234.0,20.0,2026-04-21 09:30:30,727.17,
746,91.0,88.0,2026-06-17 09:30:30,301.24,pending
4408,263.0,96.0,2026-06-12 09:30:30,565.8,pending
1437,253.0,39.0,2026-05-19 09:30:30,943.62,pending
3999,25.0,69.0,2024-07-11 09:30:30,,cancelled
2303,297.0,47.0,2026-06-30 09:30:30,494.99,refunded
4953,92.0,77.0,2026-05-19 09:30:30,713.85,cancelled
4435,390.0,58.0,2026-04-24 09:30:30,382.96,pending
4621,55.0,20.0,2026-05-27 09:30:30,262.8,cancelled
4599,,33.0,2026-05-01 09:30:30,933.46,completed
4704,193.0,95.0,2026-06-19 09:30:30,307.09,completed
1720,256.0,88.0,2026-06-04 09:30:30,838.84,pending
2520,85.0,82.0,2026-06-21 09:30:30,109.14,pending
1773,267.0,92.0,2026-06-06 09:30:30,953.09,cancelled
780,149.0,86.0,2026-04-20 09:30:30,554.17,cancelled
2934,292.0,25.0,2026-06-24 09:30:30,202.55,pending
2924,473.0,65.0,2026-05-30 09:30:30,201.54,completed
762,54.0,27.0,2026-04-15 09:30:30,429.97,refunded
3020,379.0,,2026-07-02 09:30:30,503.3,completed
3171,459.0,71.0,2026-06-27 09:30:30,249.68,refunded
4037,127.0,51.0,2026-06-29 09:30:30,386.03,completed
2721,158.0,81.0,2026-05-10 09:30:30,22.84,cancelled
3365,455.0,96.0,2026-06-08 09:30:30,942.1,completed
1355,81.0,,2026-04-29 09:30:30,91.41,pending
1043,427.0,44.0,2026-06-19 09:30:30,202.08,refunded
4132,165.0,49.0,2026-05-20 09:30:30,39.67,cancelled
1315,404.0,10.0,2026-04-21 09:30:30,848.86,pending
2826,,78.0,2026-06-20 09:30:30,147.81,completed
4173,343.0,55.0,2026-06-10 09:30:30,12.5,cancelled
3725,92.0,94.0,2026-05-11 09:30:30,857.77,completed
3509,,43.0,2026-06-07 09:30:30,627.89,cancelled
43,207.0,90.0,2026-04-17 09:30:30,414.31,pending
3569,236.0,22.0,2026-06-06 09:30:30,951.13,pending
4707,,61.0,2026-06-03 09:30:30,,refunded
1468,342.0,92.0,2026-05-28 09:30:30,306.21,pending
546,472.0,20.0,2026-05-12 09:30:30,370.34,completed
2704,221.0,,2026-04-23 09:30:30,758.09,completed
1667,132.0,49.0,2026-05-02 09:30:30,729.38,cancelled
2060,161.0,65.0,2026-05-05 09:30:30,,refunded
1037,120.0,91.0,2026-06-18 09:30:30,884.83,pending
4936,173.0,99.0,2026-06-10 09:30:30,459.02,
822,,99.0,2026-05-18 09:30:30,142.54,completed
3513,134.0,34.0,2026-04-17 09:30:30,955.96,completed
1801,393.0,88.0,2026-05-28 09:30:30,505.0,completed
2124,224.0,8.0,2026-05-27 09:30:30,201.71,
308,304.0,75.0,2026-05-08 09:30:30,644.58,pending
3265,114.0,25.0,2026-05-22 09:30:30,832.01,completed
2436,166.0,21.0,2026-04-29 09:30:30,675.17,refunded
622,342.0,13.0,2026-06-22 09:30:30,754.71,
1032,108.0,90.0,2026-05-05 09:30:30,419.62,completed
3600,277.0,43.0,2026-07-10 09:30:30,598.13,completed
2196,422.0,,2026-07-11 09:30:30,493.48,pending
4444,67.0,48.0,2026-06-05 09:30:30,589.45,cancelled
1942,146.0,85.0,2026-05-03 09:30:30,441.52,cancelled
2703,33.0,64.0,2026-06-21 09:30:30,7401.000000000001,completed
1081,238.0,42.0,2026-06-27 09:30:30,596.24,completed
3815,278.0,71.0,2026-07-02 09:30:30,230.59,completed
1948,421.0,83.0,2026-05-13 09:30:30,,completed
601,,41.0,2026-04-30 09:30:30,42.06,pending
738,13.0,49.0,2026-07-10 09:30:30,527.5,completed
473,96.0,82.0,2026-05-21 09:30:30,633.46,refunded
1865,442.0,20.0,2026-07-02 09:30:30,790.97,cancelled
2852,,66.0,2026-06-02 09:30:30,856.83,
1036,255.0,67.0,2026-06-25 09:30:30,618.15,refunded
2913,463.0,53.0,2026-06-03 09:30:30,124.38,refunded
847,194.0,73.0,2026-04-14 09:30:30,448.34,pending
2346,307.0,,2026-05-26 09:30:30,59.57,cancelled
2858,218.0,86.0,2026-06-06 09:30:30,271.27,pending
2908,70.0,1.0,2026-07-03 09:30:30,983.03,refunded
2596,20.0,69.0,2026-05-16 09:30:30,40.04,cancelled
2516,420.0,66.0,2026-05-08 09:30:30,190.79,
3930,156.0,9.0,2026-05-18 09:30:30,594.36,refunded
767,345.0,16.0,2026-06-01 09:30:30,26.72,completed
266,124.0,92.0,2026-04-22 09:30:30,520.22,
2073,243.0,4.0,2026-06-10 09:30:30,212.25,refunded
500,138.0,81.0,2026-06-23 09:30:30,581.65,refunded
1260,,65.0,2026-06-21 09:30:30,111.39,pending
4787,53.0,44.0,2024-07-11 09:30:30,159.23,completed
2365,7.0,44.0,2026-05-12 09:30:30,930.57,cancelled
2968,38.0,37.0,2026-06-25 09:30:30,157.83,cancelled
1325,237.0,19.0,2026-05-06 09:30:30,208.64,pending
3690,371.0,,2026-06-23 09:30:30,643.08,refunded
3506,411.0,,2026-04-19 09:30:30,547.47,refunded
222,,22.0,2026-05-29 09:30:30,229.36,completed
3527,264.0,7.0,2026-06-19 09:30:30,521.91,pending
3471,193.0,49.0,2026-07-05 09:30:30,300.38,refunded
4048,139.0,59.0,2026-04-21 09:30:30,266.57,
3450,316.0,13.0,2026-06-23 09:30:30,269.56,cancelled
797,22.0,86.0,2026-06-08 09:30:30,375.74,cancelled
1984,111.0,85.0,2026-05-27 09:30:30,252.86,cancelled
2978,254.0,36.0,2026-06-11 09:30:30,,pending
3466,276.0,97.0,2026-06-12 09:30:30,834.2,refunded
1953,202.0,7.0,2026-06-17 09:30:30,620.11,refunded
1368,351.0,83.0,2026-06-10 09:30:30,375.94,
4029,478.0,90.0,2026-07-03 09:30:30,906.72,refunded
4719,,72.0,2026-04-12 09:30:30,820.98,refunded
1114,134.0,90.0,2026-05-25 09:30:30,809.76,refunded
741,,58.0,2026-05-03 09:30:30,,pending
632,52.0,37.0,2026-06-28 09:30:30,567.06,cancelled
139,196.0,50.0,2026-04-12 09:30:30,914.3,refunded
3446,110.0,61.0,2026-05-20 09:30:30,116.88,completed
3401,363.0,9.0,2026-06-01 09:30:30,256.8,pending
32,360.0,14.0,2026-06-07 09:30:30,,completed
2424,111.0,77.0,2026-06-29 09:30:30,546.95,cancelled
3737,219.0,12.0,2026-06-25 09:30:30,234.37,cancelled
2344,315.0,,2026-06-16 09:30:30,519.75,refunded
3813,185.0,71.0,2026-07-03 09:30:30,268.48,pending
121,497.0,12.0,2026-04-21 09:30:30,816.1,
2193,87.0,37.0,2026-05-16 09:30:30,231.4,completed
4051,470.0,85.0,2026-04-14 09:30:30,758.61,completed
4345,366.0,,2026-06-14 09:30:30,711.62,
4598,54.0,43.0,2026-04-18 09:30:30,868.35,cancelled
2022,349.0,7.0,2026-05-06 09:30:30,,completed
2723,145.0,44.0,2026-04-26 09:30:30,138.13,pending
1306,380.0,75.0,2026-05-26 09:30:30,355.39,cancelled
4211,482.0,84.0,2026-05-26 09:30:30,55.96,cancelled
2359,24.0,78.0,2026-06-06 09:30:30,506.55,pending
2489,266.0,20.0,2026-06-19 09:30:30,182.89,cancelled
4470,210.0,13.0,2026-05-15 09:30:30,619.53,refunded
162,277.0,47.0,2026-06-16 09:30:30,140.84,cancelled
1184,38.0,61.0,2026-05-24 09:30:30,892.45,refunded
1999,442.0,,2026-06-28 09:30:30,993.6,
